credit_card_id,customer_id,credit_card_number,credit_limit,balance
18614,33,4005262566699747,3961.29,360.38
18615,61,3417596215488222,4880.5,4463.36
18616,32,4191809732877463,4613.69,1627.49
18617,92,3464784564180837,4336.33,1592.46
18618,79,7446764632598193,4851.83,827.98
18619,48,1535573183664620,4175.73,736.42
18620,82,3840784052762372,3614.99,3319.36
18621,65,4286426799242498,3095.89,2197.57
18622,39,4209583356003169,1183.62,1912.79
18623,7,9765330042097682,2336.0,4138.9
18624,78,8644226958913608,2860.79,4788.92
18625,22,6741623888567506,4202.29,4281.28
18626,5,5953385570200233,2665.97,4973.81
18627,41,2836267014065113,1811.41,887.4
18628,15,5758827295376605,3837.73,2789.55
18629,76,4808883905985287,3690.45,1306.74
18630,34,1729269179360576,3518.96,1508.87
18631,68,8517673986655894,1343.64,2049.9
18632,8,2274584849197904,1242.22,2321.92
18633,87,3196912600867399,4180.23,4835.25
18634,34,8372410044914461,2042.1,1869.47
18635,67,0021242165947929,3439.64,4329.13
18636,1,5912174743290145,4146.95,1280.11
18637,12,7489366459589980,2898.19,2700.66
18638,82,0573653730438033,3561.31,3512.31
18639,16,9491927964713026,2098.81,1823.23
18640,11,4940062675561672,1532.69,1209.44
18641,28,2451069690036425,1734.23,4460.55
18642,20,8226023849586424,1434.95,3871.96
18643,62,4502397094949959,2169.19,1356.73
18644,97,7328722536493270,2955.19,2641.04
18645,92,4403401238228624,2832.94,251.42
18646,62,1801934156822968,4022.65,1973.33
18647,50,2983993019037846,3318.01,908.86
18648,77,8545881499342819,2818.48,2015.11
18649,78,3359510357205213,1105.03,762.17
18650,42,6292771623813320,1362.6,2430.34
18651,36,3928271585592909,4491.5,4911.11
18652,27,6702891676867834,2263.05,4131.74
18653,61,0788976797962029,3743.04,3491.3
18654,22,4694052265349626,4084.88,3978.26
18655,15,3439171338319748,2724.52,4939.46
18656,55,4543038932150718,1427.22,4268.57
18657,61,5872594390294687,2913.85,560.87
18658,38,4804409579011597,4849.85,896.15
18659,95,5705176645059123,3256.38,3318.21
18660,21,1239714118182744,3035.14,1039.35
18661,98,6597575292087955,3835.52,1134.55
18662,43,5619309264801690,2643.91,1578.07
18663,55,4031146775225708,3349.31,4316.6
18664,43,7871420958638143,2439.95,560.17
18665,74,9356096080082592,1653.68,4182.71
18666,100,4660430681691425,2623.64,3206.8
18667,62,0951716365312041,4636.07,2742.94
18668,42,1883067057620049,2023.9,806.04
18669,94,1643736926820702,2745.32,3050.4
18670,9,4377960142350666,2902.82,1202.98
18671,45,8274738265472981,2610.49,1391.4
18672,61,2715985581257620,4321.98,3548.71
18673,85,8038490914511683,1416.66,4242.93
18674,93,0955117358447064,2559.68,3355.07
18675,76,1438711365934147,3576.41,3494.53
18676,18,2148060194973275,1271.01,2858.73
18677,75,8324706264513040,4579.34,1787.73
18678,94,7892127686761584,3670.08,3026.7
18679,96,9199973389809845,4539.78,1725.6
18680,98,7424274323313942,1168.12,2251.34
18681,92,0602407880063525,2159.19,2946.91
18682,13,2219687190517397,2762.73,2620.43
18683,5,5864340557269319,2909.98,1547.56
18684,72,3994531493186623,1844.76,4076.36
18685,99,5482462196055167,3609.62,1710.72
18686,96,7558922744717414,3136.65,1122.09
18687,16,8128622712862875,1067.96,2965.71
18688,93,2349873621788203,4964.57,2304.2
18689,81,4135990434004421,1923.61,3724.46
18690,83,7621270890297174,4432.48,4446.44
18691,75,7374359144910755,1872.22,3534.97
18692,88,3585509804252023,3028.13,2689.13
18693,26,2508582121326706,1753.65,107.72
18694,32,6439422030220363,3937.71,2532.19
18695,14,4227095395866923,3103.63,1385.92
18696,71,3455705741387075,4270.84,4358.27
18697,67,6417045062329429,1580.76,4635.61
18698,99,9466497286659890,2110.99,3356.55
18699,69,1906286979580517,3771.98,1812.41
18700,42,8529525106668015,2728.67,2541.95
18701,59,8289311951306316,3481.47,2447.86
18702,43,5365350839741655,4840.5,1129.58
18703,61,9552625724794259,1408.61,1479.85
18704,2,2780279374326468,4897.75,127.52
18705,91,0053470001640504,2667.36,1150.3
18706,41,8938397853110676,3400.68,4011.71
18707,50,4731290425665094,4462.99,4159.06
18708,13,1783996071681342,1433.8,3710.02
18709,53,2303588582620702,1863.37,1333.72
18710,8,4944787787437136,2530.95,4164.96
18711,43,0702783164531901,1171.3,111.19
18712,84,7355677836460142,4284.07,4617.46
18713,91,8555711309713345,2238.45,3365.57
18714,71,5490555221804381,2210.76,1459.92
18715,69,1539829469688808,1157.68,1498.38
18716,95,4759317422864089,2145.83,2776.66
18717,37,2915812513414666,3267.79,4293.39
18718,71,2579670677575357,4106.08,286.53
18719,1,1617231017721819,2032.76,3172.78
18720,65,8724645263219745,2062.86,3134.06
18721,14,6895286316816024,2429.64,170.93
18722,89,5136184730952925,4114.15,1878.84
18723,93,5645099213123635,3498.82,1704.89
18724,55,3500894263943210,1018.45,3931.31
18725,30,8790537089624959,3725.04,1181.55
18726,40,8973999358089550,2542.39,4228.77
18727,7,4764564913271753,1274.36,1787.2
18728,16,1072135209173861,3830.02,4023.45
18729,32,7966510176687849,1745.13,2906.67
18730,55,7473053712610441,1565.82,1380.56
18731,3,9650163320420128,4899.14,1521.27
18732,16,8909868107735487,3423.17,1167.18
18733,61,2350784488464278,3936.83,3320.92
18734,78,3857899054052694,3417.74,2640.46
18735,57,3046177980539028,2179.73,4643.27
18736,46,5346878170838572,3044.21,4749.91
18737,9,2397598428426166,1171.57,2018.73
18738,83,8228219721200130,2601.18,4870.04
18739,18,1750020098860595,1305.2,2806.93
18740,13,6490163146960376,2857.91,1344.06
18741,57,3817290058295400,1229.02,1549.66
18742,49,6993409816766268,1151.27,4985.69
18743,86,6400532819829844,1111.53,1672.05
18744,5,4532593361722683,2317.96,1773.12
18745,51,4468695583451588,3939.39,3744.93
18746,26,3474864241435437,1679.81,4337.89
18747,77,5272888081961388,1394.26,1263.95
18748,48,5052304633216877,2182.75,4799.63
18749,25,4990144130262215,3555.27,623.65
18750,1,8367191284884806,3402.23,4542.11
18751,47,2531905477335812,4449.46,4005.7
18752,43,6500500753035671,3976.94,4123.12
18753,25,8391450042724663,3257.46,3209.83
18754,64,3880271099850777,1792.44,1537.52
18755,50,8994766675417383,2057.92,1566.7
18756,17,6966956454910657,1460.59,4145.7
18757,50,1199830463917408,4560.04,1298.03
18758,72,1360844132913867,3669.99,3017.95
18759,43,6352291559448396,3735.06,1020.99
18760,79,9634256524596227,3724.58,4732.44
18761,47,8909997927062809,4906.4,4787.9
18762,43,2546569835748122,4319.69,2860.03
18763,93,5180491676946581,4203.07,1319.5
18764,89,0653987948422787,4505.0,3485.58
18765,80,2050363268689829,4061.26,4595.19
18766,96,8948779821372629,4974.92,4537.37
18767,62,5688126236482165,4921.71,4941.94
18768,31,3601974515113944,3696.87,3495.25
18769,30,4756196344313176,3394.63,3041.07
18770,4,4879730307071432,4109.28,2488.96
18771,76,8397135371367965,4378.85,1824.66
18772,64,7746900868476875,2256.3,4276.46
18773,79,3819040488026412,4438.86,1748.06
18774,16,5415962027153685,4725.6,3247.66
18775,96,0598657936659948,1038.25,1882.28
18776,100,6797644087539106,3411.55,611.7
18777,84,8981980369338385,1440.06,124.33
18778,44,1627099425852956,3271.48,4710.8
18779,88,0030385081606299,2460.52,2982.32
18780,65,1219580012948371,2507.83,824.09
18781,25,8185253571913198,3672.43,4443.0
18782,24,2745345934258518,3748.13,747.82
18783,7,2017542529435962,2337.16,1248.6
18784,6,7664624962792048,1715.52,3142.26
18785,40,1224074659590220,2237.12,4807.74
18786,88,2040944931492571,1771.7,2176.34
18787,62,9417269030826925,4959.45,927.43
18788,49,4175367573617779,1689.58,1302.01
18789,47,6302299550939083,1379.28,1674.3
18790,66,6629268948573189,2481.66,3790.67
18791,43,7383497936674375,2003.67,4791.67
18792,3,9736510453911150,1812.03,3438.23
18793,62,2423361208516810,2144.75,1653.79
18794,52,3934392022008631,3009.92,2835.64
18795,85,6974520865560633,4099.51,4504.99
18796,92,6048068040002616,4528.99,1399.3
18797,63,7706408115972759,4656.07,1859.11
18798,70,4035145506621104,1244.05,4994.49
18799,57,6954996683280771,3733.35,247.08
18800,9,5134336881853791,4865.38,4046.98
18801,82,5002683697453026,4699.18,4237.95
18802,47,3357021711496661,1457.14,4021.97
18803,20,6598969713526417,2281.09,1715.82
18804,61,1078220452212870,1208.69,3623.64
18805,86,9672263522566438,3325.06,1704.06
18806,21,0722633045253262,4402.95,3949.4
18807,70,6258286543890019,1762.36,1653.59
18808,39,5671510628221000,1254.61,1511.5
18809,50,3712360788506762,2563.34,1842.86
18810,41,6620825259392749,2296.34,3473.88
18811,79,6820649385169567,2062.78,4683.81
18812,40,6297529773352201,3700.67,1547.4
18813,93,0954734750882006,4549.94,1697.43
18814,92,0075482589405347,1968.73,2948.74
18815,62,6030058436694332,2327.58,185.24
18816,99,8490247818772633,1370.06,2000.63
18817,74,8722866971183974,1903.51,3030.71
18818,61,0942125296965789,3577.25,4940.53
18819,73,2353261088322812,4298.64,2585.98
18820,89,8550250955343359,1083.12,2798.55
18821,63,7172912684596223,2519.6,2515.38
18822,11,4575697998029155,1037.1,2549.36
18823,85,4354881128871080,2558.58,797.21
18824,7,8742652562353625,2127.66,1724.24
18825,57,2096541765153792,3564.88,3053.35
18826,94,2103710516072180,4757.88,2234.41
18827,11,4445631603937771,1694.24,4861.78
18828,44,1597824794564812,3218.15,430.61
18829,25,5438168576937535,4572.61,1875.57
18830,33,0514459928100536,4550.25,4913.1
18831,14,3175003779306484,1280.49,2299.22
18832,26,6642686133570577,1408.09,2149.87
18833,46,1069659745760221,1547.97,2739.76
18834,1,6665871913263373,4486.48,1793.82
18835,53,6401291737252170,2961.87,2023.58
18836,22,3856998834717694,1016.04,1463.75
18837,28,6868084913973628,3378.95,3632.89
18838,72,4203701790292054,2513.3,2927.46
18839,53,6158150900324986,1051.46,2612.62
18840,19,6407412118868460,2763.09,64.66
18841,88,4732921846399209,2511.69,3057.24
18842,56,5650518808827963,3636.57,3538.73
18843,55,0982871528075072,4967.47,3365.74
18844,86,7143927431650458,4781.54,922.43
18845,66,9683418929140059,1525.41,610.04
18846,68,1179142791034727,2420.78,4588.16
18847,70,3118324497442415,4400.43,1042.42
18848,89,7864422455561510,1986.07,832.29
18849,100,9065751991647455,4980.3,1126.94
18850,42,4623720451733894,4885.74,3452.22
18851,1,7137242427347586,4580.13,2214.98
18852,25,9723161490672479,4916.3,3251.28
18853,46,0172860021071691,2218.37,3433.18
18854,12,9604048710292891,4572.42,639.97
18855,78,7385051977756806,1697.85,3597.8
18856,65,6877043032744807,3760.14,3867.82
18857,91,9143163514021221,1707.08,3897.39
18858,72,0627531755100339,4704.48,2212.81
18859,65,4862905545663146,2548.56,2740.13
18860,67,2371561344910834,1561.66,2118.64
18861,21,7508091389709658,1237.23,1465.55
18862,8,8880707116422122,3679.83,1462.77
18863,29,4255005550360927,3561.17,1581.09
18864,98,2517780125543899,1437.27,1686.53
18865,21,0828518491591846,2579.89,1718.72
18866,45,6147529889586470,3260.76,4098.43
18867,48,2305809867237443,3289.21,4039.87
18868,97,5026631076498041,3691.05,2417.06
18869,19,2578139591356194,1339.12,1095.18
18870,3,0837494883753315,2824.49,2312.24
18871,77,4463798000568394,4128.43,4656.61
18872,8,7358821237704966,3281.91,4696.95
18873,91,2477466944961682,2218.29,1170.0
18874,29,7006276032999624,3120.88,3717.04
18875,97,5954245519263739,4731.38,1613.92
18876,54,5503526205718914,2460.86,4834.51
18877,55,7739940687377532,4930.96,3691.4
18878,88,2640506496001901,1558.14,3122.92
18879,45,0191174856631135,1480.14,3570.99
18880,34,5608491927438640,4725.23,412.95
18881,46,8690552453333548,4449.84,3416.96
18882,24,3608636852669103,1714.84,1750.21
18883,94,5687762929186729,4978.44,2802.73
18884,42,9295941328801746,2629.75,4648.49
18885,61,7357968328292085,4764.93,1697.32
18886,1,6977855452766417,3551.17,2720.54
18887,80,7250121331367996,3171.42,2976.38
18888,21,5242071710587929,4145.53,2446.57
18889,34,3854274112514048,3509.24,889.74
18890,35,0514569061572754,2687.16,113.33
18891,24,2539450758205317,4500.48,1373.23
18892,77,2776044066013243,1517.58,3398.11
18893,94,1743867254073242,1712.94,1271.63
18894,76,7884616249962949,2894.02,2119.12
18895,59,5481652631461183,3857.32,2725.56
18896,74,6601551805119557,4554.25,3749.5
18897,79,8984690273569129,2074.83,427.79
18898,81,1172531577033913,1293.11,1398.34
18899,1,6573968043114228,3051.26,4875.28
18900,46,7247560512913843,2626.86,3116.23
18901,94,3444405264972925,1563.32,3172.81
18902,92,6576399051994411,1905.91,4610.51
18903,22,8413324959009379,2545.37,1777.03
18904,93,6622131745941441,4990.43,3100.19
18905,93,6249740225715819,2109.24,2553.24
18906,10,3015334290679856,4992.48,167.75
18907,31,3853965709416941,2059.91,4062.15
18908,51,9142354926209786,1218.16,47.0
18909,68,5936211157923155,4361.12,2265.18
18910,54,1064158689445999,2575.23,3355.72
18911,33,5484229507253461,4051.81,4774.9
18912,72,5064282270410070,2871.3,1046.24
18913,22,4787638522479579,3150.88,4385.93
18914,28,1793598428305199,4485.43,3941.67
18915,83,0466114605542369,4651.11,269.6
18916,40,9122885465406769,1059.19,3410.4
18917,74,0678948181089072,1092.18,262.79
18918,35,4549767288275669,4971.59,732.57
18919,90,3043642625096431,2105.13,3652.11
18920,45,4184409422029254,2458.9,743.28
18921,27,2640061124319044,1984.21,4038.71
18922,60,0259167581323068,2151.17,557.72
18923,88,3144986987858147,2577.48,718.99
18924,73,7701331394048066,3801.49,2319.1
18925,70,0910540255924177,2966.97,4826.77
18926,36,1918020363302903,1130.71,445.05
18927,27,1007838030065552,1831.17,1075.63
18928,10,9429558485369581,4916.59,4322.23
18929,41,1860015626824478,3667.85,3239.1
18930,42,1031103526624115,4566.92,117.34
18931,59,7996754422468311,4918.24,3342.4
18932,59,6211399526686542,4358.88,116.96
18933,22,7530678742628986,3752.61,1612.17
18934,30,7550569451974951,3052.42,4337.98
18935,31,2733589925994749,3209.5,4994.95
18936,99,0359800519752019,2622.81,2876.9
18937,18,6493271952137511,3116.88,498.87
18938,58,3588474114578472,4806.6,451.79
18939,6,0714768934760014,1338.76,396.44
18940,41,6143125515401576,3313.96,3573.23
18941,45,8328567785997942,3975.88,1057.38
18942,1,8779248006526820,3094.88,639.44
18943,14,2794460106457179,3934.54,2709.31
18944,27,0606673532431170,1411.5,1598.91
18945,71,9829743632336079,3831.69,1250.94
18946,1,6979382514067615,2317.92,1755.99
18947,64,6060724850134557,3560.79,3116.94
18948,16,4834249849442130,2188.19,1394.13
18949,97,1846897454905955,3749.13,879.38
18950,32,1198460252643721,4934.87,2146.2
18951,78,7134757992659679,4708.77,589.61
18952,75,1224101512242002,3583.83,2632.59
18953,67,4773632934227857,1892.44,4040.43
18954,21,0643163634566776,1665.32,2274.27
18955,68,1075774478155521,2488.76,3018.68
18956,4,1071709432847624,4627.35,4015.31
18957,81,9019262577724107,3173.35,605.02
18958,53,2293886237440572,2885.2,250.63
18959,35,7317614341258708,3522.95,4918.81
18960,48,4971508419580461,1946.85,1077.37
18961,94,1223756589521341,2145.48,421.42
18962,18,0503612917738076,1965.12,4419.82
18963,10,9580875372891484,2316.2,4466.12
18964,62,9064336686536081,1549.56,2623.63
18965,52,7208618527278887,2189.26,2263.8
18966,68,7269863113999860,1282.91,4182.76
18967,62,4228947409111385,2250.85,60.81
18968,12,7492018322609797,1826.22,1254.88
18969,35,9377148342348215,4550.75,2358.59
18970,51,4237817353557943,3761.79,771.4
18971,60,8884989560103104,3484.72,2903.08
18972,17,3030126946855356,4446.12,2726.07
18973,72,1478817969365749,2262.35,2191.22
18974,14,1508091099378353,3883.55,4041.66
18975,59,9845998957484008,4895.83,2772.13
18976,15,1427246214823474,4955.64,3115.45
18977,65,3589037929744354,3858.92,1149.09
18978,59,5699210787761097,1762.66,4765.42
18979,60,1960810190086597,4705.33,2114.99
18980,75,1106828079668273,2281.38,1680.81
18981,19,8453354495140750,3572.43,4153.27
18982,83,5529221494263082,1128.98,794.19
18983,2,8898061805780769,3657.32,3472.99
18984,21,1254899882596835,4859.54,2810.71
18985,32,8184834621175720,1866.63,2514.52
18986,49,0623168969895426,4331.11,1441.27
18987,60,7682728507405640,4119.26,2280.61
18988,10,7636695744883227,3576.93,388.5
18989,27,8524949704981998,2712.55,257.97
18990,88,6107029274273714,4390.68,3525.62
18991,58,3675580511966619,1048.36,4341.36
18992,8,9577440212976820,2608.38,363.76
18993,48,5787275191406576,2852.18,4124.91
18994,56,2151895044014494,3147.47,600.09
18995,90,6725638126303413,3791.39,1641.34
18996,73,6258481653900986,3940.81,3261.45
18997,12,6855158867059475,4393.93,4928.36
18998,7,3665462373562722,4562.41,1019.4
18999,49,7109715047907241,1215.99,4865.65
19000,93,0656533808334479,3813.24,4854.54
19001,11,1165786197209655,2753.21,2957.68
19002,72,0474557352785272,1326.95,2962.66
19003,45,0783440598821650,3377.88,689.47
19004,55,8308075509026579,3846.72,2993.63
19005,82,8026339407519681,1625.05,2141.48
19006,58,5767646955434049,3010.0,4087.54
19007,4,7927275192335181,1979.89,2529.69
19008,61,0675747206011111,3460.21,3905.48
19009,47,2554320345893256,3520.77,3482.49
19010,96,9416729382734718,4643.48,1981.73
19011,28,1520175461548365,2961.65,609.28
19012,14,9060535681898416,2185.85,2810.46
19013,7,5721341054280303,4428.55,1438.12
19014,85,6495366029015631,1195.34,85.15
19015,95,8685204551750980,4241.14,3857.9
19016,82,7311896551701173,3076.13,763.37
19017,83,8982072884274042,2133.47,1740.79
19018,61,8278798492798370,1878.72,2768.48
19019,41,7839386032725083,1594.87,790.04
19020,64,0254430546955525,1092.66,3300.6
19021,52,2664210643877245,3058.11,2688.36
19022,52,9421699165046232,3173.48,797.84
19023,37,6978744522869575,2090.37,4661.8
19024,12,9428524415947697,1437.23,1935.41
19025,92,8549664392262334,1253.65,367.23
19026,72,6056817561272738,4151.36,781.69
19027,12,1507306010458713,1221.81,4618.36
19028,22,2459965990190801,1308.24,20.43
19029,39,9998703051557261,3130.15,1333.86
19030,75,4599321087670684,3109.07,4964.22
19031,25,6994794533413021,1524.45,4843.23
19032,28,7693105512997863,4391.17,2079.57
19033,89,6129287696086781,2735.51,846.75
19034,94,5946366739466807,1882.56,1878.64
19035,19,9035918850127093,1316.42,144.69
19036,59,8672801833137134,4913.63,1605.8
19037,62,2553337703382354,2757.55,544.14
19038,22,7882360459131983,2807.33,2300.28
19039,23,2392298118284185,3778.7,474.01
19040,22,0427070483691187,4555.2,2610.55
19041,27,9351557960031535,3569.62,3603.33
19042,61,4286044603250575,3656.45,4870.77
19043,98,9056009515850195,4550.05,4303.95
19044,75,6888359160978039,1898.83,2450.9
19045,69,6006556499875400,2567.07,4822.19
19046,2,3229550494031259,2408.67,241.27
19047,68,1067336268325747,4703.44,1051.94
19048,15,6247001023725691,1170.56,1176.82
19049,77,7941413785709452,2786.76,2604.63
19050,99,9827472707726924,2678.99,4517.48
19051,65,3401281110650532,4846.66,3222.84
19052,59,8844052940965760,2625.62,3635.17
19053,88,2023810179382772,2933.84,4661.74
19054,4,8997290558105245,4070.88,940.65
19055,98,8728301011196665,3049.73,1237.89
19056,42,8165855866077031,1225.14,4937.5
19057,49,1368833611303432,2664.16,2898.94
19058,19,1435510320867261,1992.47,3303.91
19059,89,9968772256782215,2045.19,4275.09
19060,81,1612654130826374,1036.78,2591.47
19061,74,9641846394278750,1686.09,805.24
19062,49,8239861069415635,1383.9,4443.24
19063,1,3438469183461584,4575.72,4601.22
19064,40,2302453614771486,2130.07,3923.31
19065,4,5728758292952988,2712.65,45.13
19066,50,8916100078429606,3770.58,2576.06
19067,65,5352200354887522,3170.77,1024.32
19068,11,6149510561449041,4454.81,2328.15
19069,19,3548849565431885,3330.57,1067.87
19070,100,6214881506201246,3642.9,920.5
19071,62,1712153214903597,3418.75,1884.84
19072,17,2700973654438797,4770.62,1217.27
19073,94,5861088366904320,1851.64,4318.72
19074,53,1638154889833098,3252.54,271.52
19075,100,2851609579809125,1891.22,2313.15
19076,88,4806973596622373,2008.91,3766.07
19077,93,6363438744449318,4042.03,3486.15
19078,70,9461508744231354,4952.71,3957.99
19079,2,3114075746254758,1722.8,4248.54
19080,60,2122283982827094,3901.86,4268.01
19081,50,7455456099526967,1943.47,4197.2
19082,39,9627642093201715,1498.03,3412.58
19083,65,9811773351127896,4338.59,221.36
19084,82,1340467830525238,3473.33,1661.79
19085,40,7984991188235634,4132.4,3143.75
19086,85,5669332862495888,4919.78,3141.35
19087,100,5168038027421658,3345.37,4446.17
19088,95,2931720131913087,4474.26,1336.36
19089,59,9589948380728963,1921.78,342.15
19090,53,7223892546855747,4811.07,1739.65
19091,3,8071702312743739,1194.96,2192.35
19092,31,7033419430355966,1519.66,1514.76
19093,30,8482255381353424,3221.09,1528.31
19094,64,5213720969751331,4981.17,4919.23
19095,76,3254763930817071,1511.29,3112.66
19096,34,9655185268565489,3475.7,3834.02
19097,86,2111519273960177,4910.62,1259.13
19098,88,4627063709037248,1208.9,905.81
19099,14,0840935295050785,1332.97,1109.3
19100,20,7459856060533389,1723.47,4981.71
19101,61,6423330018121470,2214.26,783.35
19102,44,2068106876220888,3719.21,4650.61
19103,38,3558516673523697,2105.93,356.1
19104,49,0112292559781595,3353.22,2388.34
19105,69,1499264867858166,1988.55,4883.34
19106,77,6795894423919040,2183.72,684.76
19107,91,2634301033644577,2713.9,4019.71
19108,79,9877509286919993,2807.01,4262.51
19109,62,3743537264624750,3373.68,2048.83
19110,64,2123493533944167,2348.65,4765.2
19111,45,4062944259040121,3520.94,3329.28
19112,85,3299949609730837,2874.2,719.51
19113,37,0684921972067565,3253.68,4966.99
19114,32,8072038509436481,2372.03,2158.16
19115,16,1272043895737951,1980.65,3138.51
19116,63,9740252249911102,1969.83,3108.64
19117,95,6274326342734290,3701.57,4167.51
19118,6,0502147363172691,1792.9,1643.39
19119,32,0555237128872858,4642.04,2432.13
19120,17,6187770575885924,3320.14,4451.93
19121,66,4430119596259555,2159.11,3554.51
19122,94,3681942528648561,2138.37,76.94
19123,52,7564005630931917,3180.31,3348.41
19124,74,0165936658389584,4891.76,2152.19
19125,49,6850019890793185,2773.32,634.53
19126,86,9765073297264615,2232.48,4028.23
19127,22,1521448963352076,1359.28,1093.13
19128,77,0116538135326797,4110.84,647.34
19129,57,3564311538567152,2682.28,3428.18
19130,76,3852014241479681,3244.04,1642.78
19131,65,5450860302759207,1277.22,3416.81
19132,84,2835571137193192,4166.94,438.14
19133,81,2191369199990375,3249.32,1150.08
19134,28,5684938759596523,2922.81,4498.21
19135,70,1419879789728543,1690.2,1227.56
19136,96,1739830589476096,3053.33,2845.03
19137,38,3398408636921551,3228.28,1448.61
19138,54,0300576867333402,4057.11,1869.46
19139,6,8033571058572275,1303.59,2023.06
19140,35,0804451327532772,3342.79,3835.98
19141,81,4433219741977568,2348.68,3552.57
19142,92,2556189480445527,4365.46,1596.38
19143,16,6091160725467495,3806.96,4091.78
19144,30,2286463819398759,4730.44,1643.88
19145,36,2360575553272154,3695.87,1251.87
19146,12,6551457074043932,3861.04,2221.57
19147,37,3380604326536355,2297.08,1325.01
19148,64,1567546082618099,2453.7,4316.72
19149,71,9161886088193356,1589.3,1914.27
19150,97,0129656018353687,2389.78,1497.34
19151,22,4346653779504553,4004.89,3153.31
19152,34,8800487911710506,2959.87,3614.84
19153,3,6276568573500856,2512.98,800.09
19154,30,2328349562331935,2793.27,1235.43
19155,45,6605312734722839,1336.97,3830.14
19156,65,9409173728303626,3063.9,2809.71
19157,10,3822130814901698,3639.06,2761.23
19158,1,8019979801653260,3688.58,567.44
19159,93,4773596814031005,2302.66,3952.25
19160,62,8725991477234994,4012.52,529.31
19161,53,8939439031500006,4258.64,1042.49
19162,49,5073583475494491,4944.72,3744.78
19163,60,4474041449843363,4559.33,1262.22
19164,85,6663288760479848,2547.45,3984.58
19165,13,1996634896817623,2740.55,4777.14
19166,46,7686338086565632,2444.1,3711.33
19167,96,8755109561123195,3614.58,277.93
19168,81,0356233980565746,3575.03,2310.66
19169,90,2872419514230472,3739.06,2375.44
19170,26,2622991582917357,1059.9,817.95
19171,21,0914016503706642,2520.08,1656.46
19172,70,1730493950128173,4946.81,2398.76
19173,43,4295940468099540,1062.28,4411.23
19174,70,8483709549403553,3512.34,3644.74
19175,82,3246899391762026,3975.32,183.48
19176,78,7653204878057323,2964.9,2641.88
19177,80,6402044879050225,4699.11,4080.98
19178,8,8768537003315773,1538.75,1246.99
19179,18,9056023216757857,2427.24,323.45
19180,69,0192432106945189,3409.04,4345.53
19181,89,3722748689443341,1222.34,1710.9
19182,18,8565000617605226,2153.13,887.56
19183,45,0769894565287865,4551.34,71.61
19184,62,0063511000949355,2173.41,764.53
19185,38,1153777013673888,2168.1,2521.72
19186,41,1065942941991797,1641.8,1561.74
19187,84,9189969068571594,3151.37,169.77
19188,96,7743755830695233,3076.74,2042.12
19189,32,1247267739070302,2502.16,936.54
19190,77,9387697827507801,2730.9,3261.72
19191,71,9364418970906421,4523.7,4415.14
19192,54,4190103479324853,1396.13,3571.51
19193,100,2328925847629638,3133.7,689.65
19194,19,7486416064603771,4210.58,494.67
19195,7,0618292010331327,1107.38,4574.05
19196,75,7451285234974243,2606.5,4219.1
19197,52,9637028919224935,1556.76,4771.48
19198,25,9799017661754273,4302.57,4275.85
19199,43,6170871705045635,1058.2,2129.36
19200,100,1888344377422227,3169.25,4658.15
19201,48,5267816138763787,3780.37,4738.26
19202,9,5487625479299269,2549.91,2115.14
19203,44,2182559118974046,2441.77,4389.0
19204,67,4491273953199132,3966.32,3803.27
19205,80,7146955729748609,3398.71,2817.28
19206,9,2258872624653248,3789.34,1163.8
19207,16,0423143422172023,1074.05,995.0
19208,65,9186849616125638,2901.36,4731.95
19209,35,1653880913232790,1954.91,2751.34
19210,95,7229124984788510,2889.29,2030.71
19211,87,2905852255894819,1327.26,1506.41
19212,36,0636461610588818,4063.09,400.57
19213,100,9830674232538368,1252.45,3401.34
19214,84,4456607610071932,3425.79,261.54
19215,82,5883312888783045,1693.68,589.26
19216,10,1437972438627773,2176.33,1691.71
19217,15,3978983290113066,2096.6,3093.48
19218,8,0925039642592927,3395.34,3679.65
19219,63,9154986289325718,4520.28,995.77
19220,99,2646021369452937,3408.62,3069.44
19221,31,6255078476843026,1602.25,1291.88
19222,11,4553545721212492,1829.9,3646.86
19223,4,1921769100108596,2252.92,2419.53
19224,88,6917450825215932,2497.57,3405.66
19225,17,0752639952684554,2768.58,2989.58
19226,88,7594503347022328,1261.42,4674.12
19227,43,8352314620707830,4308.57,1151.17
19228,37,8558335891337023,4231.72,3358.95
19229,21,4375874217798397,1153.92,4513.65
19230,19,3968065329319212,3540.44,1957.78
19231,100,1653769321312178,3211.07,809.97
19232,1,4884290636591766,2925.17,3333.3
19233,18,2747007108430293,3135.57,4636.23
19234,83,5754102019827380,4440.55,1597.38
19235,72,0371184602526819,3544.82,957.68
19236,13,6211295246400038,3554.78,1709.83
19237,18,5777951637601006,2715.59,849.51
19238,48,8679093783653585,3924.64,263.09
19239,23,0621050148804460,4064.14,2288.99
19240,99,9170910153255538,4523.98,4587.59
19241,39,4157412787236105,4560.1,2821.68
19242,93,6701514207791726,3802.63,3729.65
19243,58,4048027543821286,1658.03,3192.2
19244,25,3291286676753253,1804.04,1190.04
19245,69,9356584007617600,3638.84,1092.58
19246,14,7377456283112051,4254.03,4699.64
19247,86,8664122102415375,3770.12,2200.27
19248,26,4631033813582800,1820.14,3962.26
19249,87,4991100640330474,4708.69,4109.55
19250,21,0647300022310670,4059.49,3354.49
19251,66,3034069190597703,3405.41,4940.34
19252,92,7247697706354171,1359.15,4705.95
19253,28,8342002338647060,3442.94,4411.97
